bs,lon,lat
10374,111.041899,13.0867149
10375,111.059918,13.1105572
10376,111.037721,13.1047406
10377,111.058257,13.1060922
10378,111.036261,13.1059180
10379,111.010748,13.1113750
10380,111.043084,13.0953274
10381,111.008467,13.1165668
10382,111.037894,13.0889044
10383,111.034906,13.0715081
10384,111.054719,13.1063702
10385,111.058943,13.1063812
10386,111.052531,13.1331194
10387,111.041487,13.0902538
10388,111.248901,13.1583803
10389,111.196813,13.2874497
10390,111.077058,13.1353641
10391,110.990626,13.1827553
10392,111.160057,13.1934950
10393,111.076064,13.1669855
10394,111.033928,13.1565123
10395,111.062399,13.1516617
10396,111.071432,13.1423961
10397,111.071170,13.1875576
10398,111.115740,13.0667009
10399,111.123658,13.0493311
10400,111.115950,13.0617393
10401,111.245204,13.2041932
10402,111.038957,13.1528693
10403,111.024409,13.0883676
10404,111.013100,13.1179863
10405,110.989473,13.2062723
10406,111.045726,13.1468737
10407,111.058518,13.1433937
10408,111.090231,13.0733726
10409,111.116214,13.0843212
10410,111.084072,13.0916559
10411,111.097478,13.0750152
10412,111.056565,13.0963476
10413,111.064526,13.1929496
10414,111.061008,13.2016506
10415,111.064320,13.1936324
10416,111.203384,13.0410903
10417,111.189463,13.0456470
10418,111.198123,13.0437896
10419,111.194835,13.0199803
10420,111.079915,13.1479433
10421,111.081557,13.1488159
10422,111.076309,13.1532343
10423,110.997397,13.1340198
10424,111.215177,13.1853923
10425,111.208736,13.1916542
10426,111.072707,13.1258937
10427,111.076193,13.1297027
10428,111.084212,13.1260749
10429,111.171634,13.0583660
10430,111.043179,13.1482037
10431,111.067249,13.1936044
10432,111.058676,13.2023917
10433,111.035168,13.2071291
10434,111.041445,13.2026794
10435,111.028647,13.2055446
10436,111.206664,13.3180324
10437,111.225226,13.3215400
10438,111.087630,13.2982722
10439,111.238661,13.1986204
10440,110.994574,13.0792438
10441,110.986967,13.0371638
10442,110.988181,13.0434447
10443,111.017512,13.0530394
10444,110.962052,13.1025446
10445,111.070151,13.1427394
10446,111.084525,13.1529113
10447,111.078032,13.1487476
10448,111.112646,13.0760986
10449,111.121725,13.0868407
10450,111.072081,13.1196624
10451,111.070822,13.1230289
10452,111.005804,13.1466590
10453,111.002470,13.1467091
10454,111.030974,13.1413699
10455,111.008330,13.1629878
10456,111.032583,13.1683275
10457,111.000845,13.1875373
10458,110.987992,13.1374651
10459,111.064322,13.1720706
10460,111.042654,13.1578723
10461,111.042235,13.1576015
10462,111.063788,13.1877547
10463,111.073798,13.1691638
10464,111.198585,13.1005876
10465,111.220104,13.0976049
10466,111.195822,13.0159332
10467,111.186072,13.2004596
10468,111.094178,13.2257513
10469,111.074020,13.2292681
10470,110.963126,13.2549335
10471,111.078622,13.1328877
10472,111.069478,13.1683779
10473,110.967473,13.1069252
10474,111.069893,13.1435817
10475,111.106640,13.1428647
10476,111.037289,13.1533153
10477,111.040060,13.1527473
10478,111.062615,13.1066600
10479,111.063549,13.1066000
10480,111.061204,13.1062402
10481,111.097279,13.0654921
10482,111.098606,13.1053816
10483,111.082464,13.0947274
10484,111.105839,13.0812160
10485,111.067254,13.1359735
10486,111.179063,13.0367826
10487,111.184040,13.0459340
10488,111.038916,13.1160937
10489,111.041557,13.1271592
10490,111.041975,13.2054206
10491,110.987204,13.1926032
10492,110.997303,13.2452391
10493,111.118239,13.0511371
10494,111.058268,13.0458846
10495,111.060461,13.1451236
10496,111.104170,13.0835658
10497,111.110562,13.0782390
10498,111.041485,13.1677019
10499,111.201663,13.2224805
10500,110.955636,13.2551702
10501,111.120120,13.1270856
10502,111.127566,13.1319981
10503,111.070092,13.1441657
10504,111.113254,13.1370680
10505,111.112184,13.0698839
10506,111.059291,13.1100382
10507,111.084415,13.0934704
10508,111.056225,13.0967016
10509,111.189003,13.0314562
10510,111.062464,13.1860420
10511,111.059331,13.1780728
10512,111.048769,13.1083700
10513,111.023558,13.1993579
10514,111.104587,13.1247697
10515,111.093306,13.1413623
10516,111.205396,13.0492628
10517,111.106444,13.2128555
10518,111.072958,13.1687165
10519,111.106512,13.1418271
10520,111.060321,13.1096292
10521,111.027701,13.1407283
10522,111.069878,13.1301302
10523,111.059321,13.2008956
10524,111.216331,13.2160947
10525,111.080123,13.1679225
10526,111.071575,13.1432676
10527,111.070839,13.1445507
10528,111.070327,13.1339649
10529,110.991997,13.1831980
10530,111.113508,13.1246556
10531,111.093524,13.0737412
10532,111.025802,13.1995233
10533,111.061272,13.1029164
10534,110.992861,13.1829470
10535,111.024581,13.1590006
10536,111.060881,13.1020546
10537,111.115280,13.1239196
10538,111.207982,13.3010748
10539,111.213574,13.2829890
10540,111.208956,13.2825288
10541,111.208780,13.3000118
10542,111.217085,13.2838822
10543,111.214501,13.2914292
10544,111.201806,13.2837150
10545,111.215759,13.2797000
10546,111.077596,13.1305477
10547,111.081303,13.1275053
10548,111.076506,13.1330447
10549,110.990848,13.1823343
10550,111.004212,13.0470855
10551,110.991055,13.0439987
10552,111.024984,13.0668273
10553,110.986029,13.0439357
10554,111.161052,13.1930962
10555,111.139327,13.1717939
10556,111.070643,13.1676329
10557,111.072525,13.1699035
10558,111.027747,13.1583396
10559,111.036637,13.1664375
10560,111.114577,13.1207115
10561,111.113005,13.1164195
10562,111.108810,13.1153767
10563,111.050661,13.1538292
10564,111.043924,13.1575508
10565,111.040101,13.1611693
10566,111.060663,13.1563870
10567,111.068690,13.1434799
10568,111.059809,13.1345757
10569,111.067832,13.1493937
10570,111.066515,13.1505377
10571,111.067425,13.1441277
10572,111.064143,13.1499787
10573,111.067652,13.1495497
10574,111.079609,13.0633239
10575,111.225438,13.1944413
10576,111.042796,13.1491177
10577,111.092950,13.1259958
10578,111.087379,13.1402236
10579,111.007557,13.1212335
10580,111.048342,13.1023484
10581,111.011473,13.1119062
10582,111.021685,13.1641597
10583,111.016950,13.2102089
10584,111.037069,13.1427756
10585,111.027092,13.1393373
10586,111.109984,13.0763220
10587,111.110502,13.0828610
10588,111.106501,13.0837033
10589,111.114613,13.0812729
10590,111.117942,13.0883662
10591,111.067107,13.1237832
10592,111.061859,13.0556354
10593,111.071474,13.0629459
10594,111.064663,13.0563324
10595,111.060663,13.1937206
10596,111.062449,13.1926816
10597,111.062474,13.2032894
10598,111.059937,13.1938876
10599,111.066719,13.0484364
10600,111.206490,13.0451364
10601,111.193772,13.0224323
10602,111.099491,13.2298283
10603,111.039811,13.0741941
10604,111.244439,13.2213187
10605,110.975526,13.1487516
10606,111.203976,13.1767417
10607,111.100293,13.1226388
10608,111.102099,13.1256687
10609,111.101371,13.1186437
10610,111.104472,13.1241367
10611,111.114305,13.1148505
10612,111.070128,13.1255943
10613,111.077910,13.1332877
10614,111.084631,13.1402084
10615,111.084822,13.1266509
10616,111.081389,13.1242095
10617,111.075835,13.1399242
10618,111.079382,13.1353008
10619,111.091139,13.1256286
10620,111.090491,13.1336337
10621,111.084250,13.1311275
10622,111.074248,13.1403342
10623,111.072801,13.1340281
10624,111.174445,13.0561210
10625,111.204497,13.0702373
10626,111.193966,13.0807958
10627,111.143701,13.0754024
10628,111.044478,13.1477367
10629,111.042570,13.1502277
10630,111.046271,13.1447307
10631,111.062941,13.1405364
10632,111.044520,13.1429515
10633,111.042136,13.1481773
10634,111.044775,13.1456157
10635,111.035353,13.2041991
10636,111.018713,13.1926242
10637,111.065924,13.1999427
10638,111.035772,13.2021750
10639,111.038140,13.2232676
10640,111.008574,13.2073661
10641,111.213889,13.3256961
10642,110.992510,13.2490341
10643,111.060622,13.2857234
10644,111.095923,13.3460227
10645,111.193648,13.3269321
10646,111.011008,13.2889377
10647,110.974907,13.2329045
10648,111.210013,13.3223398
10649,111.087050,13.2654182
10650,111.217184,13.3142101
10651,111.158430,13.3065139
10652,111.046088,13.2762939
10653,111.165038,13.2847301
10654,111.248770,13.1917564
10655,111.183908,13.0406806
10656,111.136028,13.0261873
10657,111.157813,13.0203029
10658,111.179510,13.0361530
10659,111.194342,13.0374747
10660,111.199421,13.0383912
10661,111.140555,13.0455505
10662,111.180439,13.0352166
10663,111.072455,13.0853397
10664,111.054266,13.0477420
10665,111.066481,13.0608302
10666,111.089461,13.0453063
10667,111.132170,13.0720855
10668,111.057234,13.0799457
10669,111.041853,13.0414344
10670,111.003982,13.0231891
10671,110.965666,13.0770448
10672,111.019280,13.0575664
10673,110.952628,13.0235072
10674,110.995016,13.0417873
10675,110.981215,13.0343543
10676,110.992611,13.0761167
10677,110.995963,13.0257956
10678,111.068839,13.1454707
10679,111.061835,13.1498367
10680,111.067413,13.1487727
10681,111.070525,13.1443511
10682,111.076842,13.1470405
10683,111.077010,13.1448890
10684,111.065596,13.1452209
10685,111.085440,13.1475936
10686,111.075575,13.1520835
10687,111.079108,13.1548816
10688,111.116028,13.0804529
10689,111.096999,13.0652820
10690,111.117003,13.0813571
10691,111.086508,13.1216632
10692,111.111945,13.0799171
10693,111.083594,13.0924846
10694,111.086440,13.1167899
10695,111.088042,13.1207496
10696,111.096457,13.1072131
10697,110.990355,13.1851379
10698,110.997342,13.1842180
10699,111.001280,13.1848041
10700,111.019537,13.1589557
10701,111.001271,13.1818240
10702,110.993666,13.1805431
10703,111.024367,13.1584750
10704,111.005858,13.1726714
10705,111.038397,13.1527988
10706,111.026373,13.1605788
10707,111.021681,13.1593925
10708,111.021796,13.1699249
10709,110.989996,13.1562892
10710,110.981230,13.1842738
10711,111.070998,13.1848651
10712,111.058913,13.1612426
10713,111.040091,13.1803390
10714,111.060919,13.1551849
10715,111.072150,13.1636192
10716,111.040480,13.1643039
10717,111.053543,13.1614030
10718,111.046584,13.1552859
10719,111.247322,13.1013818
10720,111.206068,13.1208144
10721,111.183287,13.1125056
10722,111.185408,13.2459460
10723,111.157179,13.2719527
10724,111.191420,13.2022659
10725,111.212469,13.2992927
10726,111.206816,13.2860233
10727,111.134214,13.2435376
10728,110.954899,13.1549501
10729,110.996116,13.2255710
10730,111.086592,13.2153617
10731,111.092383,13.1967574
10732,111.058623,13.2235194
10733,111.096419,13.2190448
10734,111.073393,13.2042941
10735,110.959959,13.2967597
10736,111.042979,13.0924678
10737,111.033018,13.1539313
10738,111.031938,13.1236797
10739,111.012000,13.1169864
10740,111.058571,13.1316894
10741,111.041678,13.1225768
10742,111.213300,13.2822920
10743,111.203953,13.2894560
10744,111.213939,13.2927152
10745,110.993670,13.1726602
10746,110.995002,13.1821730
10747,110.990688,13.1842763
10748,110.991728,13.1835330
10749,111.025525,13.0341736
10750,111.021856,13.0629330
10751,111.077295,13.1575273
10752,111.038735,13.1678895
10753,110.972373,13.1314770
10754,111.114348,13.1148275
10755,111.120733,13.1245366
10756,111.043169,13.1601048
10757,111.069773,13.1442147
10758,111.071208,13.1861360
10759,111.114851,13.0667459
10760,111.247712,13.1934399
10761,111.037702,13.1474943
10762,111.020213,13.1212750
10763,111.057827,13.1113412
10764,111.086043,13.1489869
10765,111.048030,13.0537834
10766,111.045204,13.0567314
10767,111.060666,13.2012876
10768,111.058825,13.2005026
10769,111.058771,13.0494536
10770,111.066439,13.0334036
10771,111.192978,13.0286908
10772,111.095159,13.1114506
10773,111.095085,13.2209768
10774,111.020243,13.1998788
10775,111.208755,13.1734602
10776,111.090666,13.1230155
10777,110.972395,13.2427126
10778,111.026548,13.2509115
10779,111.204018,13.0414313
10780,111.139120,13.0242168
10781,111.159468,13.0512611
10782,110.961821,13.0235435
10783,111.068152,13.1492587
10784,111.078169,13.1178275
10785,111.006834,13.1717349
10786,111.004988,13.1706516
10787,111.080382,13.1658775
10788,111.048659,13.1933738
10789,111.238425,13.0811282
10790,110.969290,13.1871139
10791,111.107481,13.2064010
10792,111.110078,13.1989062
10793,110.978466,13.0706973
10794,111.065421,13.1462267
10795,111.027502,13.1256460
10796,111.036691,13.1423481
10797,111.098112,13.0731741
10798,111.045005,13.0563144
10799,111.197678,13.0435076
10800,111.072830,13.1517043
10801,111.074698,13.1409651
10802,111.071221,13.1274812
10803,111.046271,13.1432105
10804,111.016258,13.2055319
10805,110.974617,13.1327970
10806,111.077061,13.1489923
10807,111.022042,13.0703923
10808,111.022685,13.1892024
10809,111.207430,13.1919922
10810,111.068205,13.1482631
10811,111.052643,13.1627810
10812,111.021382,13.1902004
10813,111.019564,13.0830537
10814,110.992682,13.1840278
10815,111.247366,13.1544513
10816,111.214258,13.2828970
10817,111.213791,13.2849662
10818,111.201928,13.3018098
10819,111.206002,13.2944988
10820,110.992903,13.1829390
10821,110.992447,13.1838340
10822,110.990952,13.1829933
10823,110.996688,13.0605084
10824,111.027849,13.0691313
10825,111.075504,13.1721345
10826,110.982648,13.1330197
10827,110.963248,13.1414528
10828,111.111099,13.1118514
10829,111.057939,13.1550650
10830,111.057936,13.1546270
10831,111.056979,13.1565674
10832,111.045908,13.1616152
10833,111.062889,13.1414249
10834,111.060248,13.1503819
10835,111.094405,13.1679407
10836,111.113070,13.1369590
10837,111.106507,13.1404061
10838,111.108646,13.0584738
10839,111.103293,13.0407043
10840,111.041078,13.1539488
10841,111.026084,13.1068328
10842,111.029382,13.1243960
10843,111.002713,13.0982076
10844,111.042942,13.0361260
10845,111.039156,13.1459743
10846,111.098073,13.1067336
10847,111.078540,13.0684861
10848,111.093308,13.0678621
10849,111.063119,13.1948084
10850,111.064931,13.1941754
10851,111.065876,13.1933596
10852,111.064432,13.0460344
10853,111.064207,13.0475564
10854,111.198771,13.0400462
10855,111.187571,13.0321306
10856,111.196371,13.0179783
10857,111.210076,13.0406803
10858,111.197980,13.0380942
10859,111.105346,13.2512204
10860,111.076317,13.1473833
10861,111.247362,13.1836642
10862,111.216105,13.2294702
10863,111.229292,13.2222099
10864,111.181939,13.1872492
10865,111.218498,13.1895033
10866,111.218787,13.1911233
10867,111.077284,13.1396419
10868,111.068076,13.1337482
10869,111.089896,13.1334182
10870,111.077925,13.1287891
10871,111.075423,13.1399089
10872,111.072287,13.1344501
10873,111.077841,13.1342860
10874,111.087469,13.1397201
10875,111.088675,13.1339942
10876,111.076193,13.1314040
10877,111.075217,13.1277648
10878,111.075555,13.1329017
10879,111.176741,13.0504905
10880,111.162896,13.0647772
10881,111.144554,13.0800224
10882,111.149916,13.0676910
10883,111.202299,13.0559608
10884,111.191412,13.0677818
10885,111.041876,13.1464797
10886,111.035040,13.1342479
10887,111.071211,13.1401511
10888,111.039328,13.1517936
10889,111.055196,13.1394497
10890,111.049063,13.1959010
10891,111.052924,13.2025119
10892,111.017172,13.1922694
10893,111.023537,13.1887164
10894,111.044913,13.2002746
10895,111.170721,13.2998210
10896,111.077225,13.3404174
10897,111.218126,13.3244802
10898,111.181563,13.3016635
10899,110.976042,13.1884586
10900,111.223708,13.3169032
10901,111.180144,13.3024360
10902,111.105902,13.3514892
10903,111.073416,13.3367892
10904,111.008742,13.2848884
10905,111.223730,13.3254901
10906,111.203268,13.3471366
10907,111.135458,13.3124553
10908,111.191626,13.3103191
10909,111.047659,13.2897102
10910,111.075987,13.2582256
10911,110.975087,13.2448896
10912,111.079476,13.3417044
10913,111.179396,13.2964507
10914,111.061858,13.2977610
10915,111.069022,13.2746555
10916,111.096083,13.3451320
10917,111.248877,13.2080947
10918,111.215704,13.2234908
10919,111.244872,13.2068034
10920,111.244963,13.2105380
10921,111.184164,13.0409614
10922,111.174963,13.0326320
10923,111.178542,13.0374633
10924,111.175330,13.0200206
10925,111.159331,13.0155307
10926,111.136000,13.0213004
10927,111.146628,13.0065089
10928,111.164450,13.0417567
10929,111.173869,13.0399856
10930,111.062071,13.0347568
10931,111.063979,13.0414592
10932,111.049040,13.0817481
10933,111.107428,13.0654384
10934,111.090346,13.0485164
10935,111.114225,13.0473936
10936,111.067793,13.0374004
10937,111.061629,13.0472404
10938,111.066695,13.0386211
10939,110.968481,13.0222293
10940,110.970511,13.1180488
10941,111.025282,13.0706531
10942,110.956725,13.1040943
10943,110.978251,13.1342724
10944,110.976355,13.0497752
10945,110.970496,13.1160480
10946,110.991454,13.1237537
10947,110.964781,13.0774208
10948,111.023894,13.0653964
10949,110.969252,13.0965530
10950,111.015792,13.0458384
10951,111.020353,13.0724956
10952,110.990431,13.0453349
10953,111.071890,13.1564151
10954,111.073592,13.1458141
10955,111.069624,13.1446792
10956,111.068526,13.1476470
10957,111.086546,13.1488372
10958,111.070914,13.1544353
10959,111.084090,13.1454002
10960,111.118544,13.0810710
10961,111.099326,13.1134597
10962,111.068716,13.1215659
10963,111.108344,13.0781165
10964,111.073935,13.1209937
10965,111.086050,13.1183444
10966,111.043036,13.1530410
10967,111.008986,13.1443607
10968,111.053740,13.1746888
10969,111.050360,13.1559993
10970,111.053984,13.1661445
10971,111.040411,13.1614066
10972,111.043684,13.1713153
10973,111.046286,13.1915542
10974,111.206488,13.1510726
10975,111.215613,13.0742885
10976,111.175360,13.0992137
10977,111.188162,13.0070049
10978,111.127791,13.2449275
10979,111.196005,13.2091228
10980,111.228239,13.2460319
10981,111.180701,13.2492267
10982,111.211295,13.2940780
10983,111.149856,13.2368815
10984,111.211859,13.2993461
10985,111.191224,13.2363019
10986,110.960249,13.1621429
10987,110.961949,13.1992907
10988,110.973990,13.1954128
10989,110.996884,13.2265470
10990,111.104361,13.2160369
10991,111.055296,13.2405807
10992,111.098713,13.2146078
10993,111.099227,13.2133638
10994,111.101889,13.2189742
10995,111.106238,13.2263137
10996,111.062460,13.2432071
10997,111.091467,13.2079040
10998,111.092309,13.2045933
10999,111.085508,13.2256907
11000,111.074441,13.1997100
11001,111.085417,13.1982204
11002,110.969199,13.2607261
11003,111.039847,13.0813876
11004,111.022299,13.1162006
11005,111.034423,13.1093206
11006,111.058548,13.1067052
11007,111.030493,13.1266853
11008,111.207950,13.2993138
11009,110.991295,13.1818933
11010,111.041018,13.1617623
11011,111.065051,13.1502097
11012,111.068983,13.1506147
11013,111.228337,13.2020803
11014,111.004903,13.0960336
11015,111.229315,13.2239224
11016,111.174365,13.0557060
11017,111.051821,13.1428297
11018,111.066710,13.2081119
11019,111.180296,13.0267593
11020,111.184440,13.0209626
11021,111.118079,13.0043195
11022,111.019470,13.0799817
11023,111.007813,13.0261957
11024,110.984865,13.1308247
11025,111.069678,13.1425697
11026,111.115645,13.0819884
11027,111.094389,13.0721675
11028,111.063200,13.1752406
11029,111.192920,13.0971626
11030,111.114163,13.1474722
11031,111.096999,13.2018882
11032,111.106728,13.1393761
11033,111.069048,13.1291742
11034,111.082411,13.1046611
11035,111.213882,13.2840992
11036,111.214290,13.2847202
11037,111.085510,13.1281323
11038,111.015540,13.1797469
11039,111.022677,13.1702817
11040,110.981260,13.1351494
11041,110.955188,13.1063473
11042,111.048325,13.1545018
11043,111.044022,13.1611708
11044,111.093722,13.1591635
11045,111.111820,13.1350080
11046,111.106788,13.0387929
11047,111.248479,13.1928352
11048,111.248317,13.1930722
11049,111.041378,13.1536877
11050,111.029634,13.1523165
11051,111.080727,13.1378766
11052,111.029543,13.1224949
11053,111.177408,13.1676825
11054,111.031799,13.1449513
11055,111.030590,13.1421803
11056,111.118226,13.0865592
11057,111.059169,13.0524846
11058,111.056725,13.0517416
11059,111.063620,13.1985844
11060,111.059144,13.1898748
11061,111.066514,13.0513664
11062,111.198861,13.0334732
11063,111.110337,13.2312313
11064,111.077265,13.1521673
11065,111.225899,13.2143639
11066,111.233881,13.2251965
11067,111.009177,13.1411269
11068,110.978985,13.1482542
11069,111.129278,13.2068937
11070,111.183250,13.0266722
11071,111.073363,13.1295463
11072,111.069617,13.1316825
11073,111.098105,13.1395103
11074,111.070135,13.1297122
11075,111.166769,13.0610114
11076,111.185532,13.0722442
11077,111.170108,13.0595150
11078,111.170386,13.0865594
11079,111.043555,13.1500808
11080,111.042334,13.1502582
11081,111.045348,13.1482249
11082,111.048933,13.1450530
11083,111.052550,13.1467658
11084,111.061736,13.1952373
11085,110.995393,13.2023219
11086,111.013914,13.2115546
11087,111.088210,13.2962981
11088,111.230238,13.3321353
11089,111.158444,13.3064276
11090,111.201971,13.3044098
11091,111.013070,13.3020176
11092,111.183179,13.2958977
11093,111.185629,13.3033420
11094,111.161299,13.3085977
11095,111.012862,13.2542888
11096,111.176962,13.0401279
11097,111.139952,13.0491011
11098,111.147932,13.0089465
11099,111.086371,13.0099803
11100,110.992490,13.1876150
11101,111.123785,13.0648357
11102,111.105109,13.0622016
11103,111.081160,13.0601207
11104,111.008803,13.0288287
11105,111.005469,13.0506946
11106,111.016505,13.0553664
11107,111.003950,13.0478435
11108,110.954443,13.1012737
11109,110.990553,13.0230763
11110,110.971091,13.0382682
11111,111.081015,13.1463577
11112,111.069868,13.1529266
11113,111.076186,13.1458408
11114,111.093283,13.1448165
11115,111.067328,13.1494113
11116,111.064940,13.1463100
11117,111.066241,13.1596488
11118,111.097472,13.0631915
11119,111.081828,13.1153812
11120,111.115958,13.0848304
11121,111.088273,13.0915629
11122,111.119971,13.0827037
11123,111.090742,13.0792724
11124,111.002341,13.1840831
11125,111.027144,13.1602298
11126,111.002951,13.1820951
11127,111.055960,13.1545478
11128,111.043646,13.1622726
11129,111.068335,13.1666995
11130,111.060988,13.1542827
11131,111.069022,13.2746555
11132,111.220290,13.0935546
11133,111.171286,13.1175643
11134,111.216826,13.0782138
11135,111.173499,13.1186477
11136,111.166634,13.1362201
11137,111.220992,13.2904532
11138,111.215712,13.1195537
11139,111.199900,13.2769375
11140,111.212433,13.2935240
11141,111.151313,13.2588893
11142,110.972350,13.1947662
11143,111.100035,13.2015849
11144,111.099150,13.2035762
11145,111.066283,13.2412959
11146,111.085291,13.2044037
11147,111.092795,13.2175246
11148,111.082968,13.2266856
11149,111.083807,13.2080775
11150,110.959328,13.2545092
11151,111.043333,13.1275932
11152,111.068481,13.1278272
11153,111.054167,13.0970527
11154,111.042723,13.0948363
11155,111.055022,13.0972682
11156,111.064155,13.1099160
11157,111.042624,13.0898086
11158,110.992323,13.1740050
11159,110.999042,13.0767267
11160,111.046883,13.1578168
11161,111.113371,13.1361900
11162,111.042680,13.1514127
11163,111.080885,13.1679315
11164,111.040078,13.0818571
11165,111.039214,13.1516658
11166,110.968512,13.1108028
11167,111.067740,13.1477824
11168,111.030539,13.1668464
11169,111.043879,13.2075915
11170,110.995457,13.1330774
11171,111.077734,13.0898982
11172,111.216093,13.2821320
11173,111.226968,13.2849404
11174,111.080550,13.1262457
11175,110.992780,13.1831920
11176,111.001138,13.1759650
11177,110.982950,13.0399273
11178,110.992671,13.0475384
11179,111.040294,13.1595033
11180,111.043862,13.1614138
11181,111.071246,13.1427535
11182,111.099224,13.0637467
11183,111.099932,13.0587199
11184,111.103502,13.0658980
11185,111.005005,13.0847457
11186,111.179948,13.1684405
11187,111.180749,13.1726395
11188,111.040753,13.1418651
11189,111.113263,13.0825419
11190,111.115639,13.0855062
11191,111.080258,13.0649441
11192,111.063560,13.0470924
11193,111.063701,13.0461914
11194,111.193322,13.0475466
11195,111.196730,13.0373052
11196,111.204673,13.0533914
11197,110.977105,13.2770752
11198,111.083850,13.1224662
11199,111.224951,13.1907475
11200,111.078795,13.1296855
11201,111.082777,13.1402808
11202,111.166617,13.0573989
11203,111.148335,13.0707054
11204,111.169547,13.0807410
11205,111.175305,13.0564430
11206,111.159468,13.0577037
11207,111.042342,13.1501018
11208,111.036330,13.1444522
11209,111.047087,13.1445514
11210,111.057631,13.1430064
11211,111.055211,13.1417717
11212,111.004462,13.2017986
11213,111.027167,13.1989623
11214,111.212126,13.3400127
11215,110.975030,13.2353136
11216,111.148869,13.3251574
11217,111.041495,13.3049594
11218,111.108704,13.2716180
11219,111.172697,13.0452815
11220,111.144496,13.0316353
11221,111.179510,13.0391971
11222,111.071753,13.0382529
11223,111.068581,13.0601044
11224,111.062254,13.0310718
11225,111.106749,13.0679141
11226,111.080458,13.0580169
11227,111.025206,13.0631400
11228,111.018119,13.0421100
11229,110.971175,13.1226340
11230,111.086752,13.1459724
11231,111.066718,13.1455489
11232,111.065863,13.1492168
11233,111.096869,13.1523696
11234,111.077895,13.1059161
11235,111.117743,13.0909549
11236,111.079008,13.1107341
11237,111.115340,13.0851508
11238,111.116881,13.0832187
11239,111.082762,13.0929271
11240,111.110670,13.0789882
11241,111.081693,13.1096451
11242,111.019270,13.1527873
11243,111.016516,13.1769820
11244,111.026846,13.1575805
11245,111.023581,13.1659557
11246,111.010603,13.1737586
11247,111.010458,13.1443893
11248,111.057555,13.1605693
11249,111.056311,13.1817142
11250,111.060568,13.1774150
11251,111.046606,13.1723376
11252,111.215788,13.1182967
11253,111.236563,13.0975352
11254,111.158125,13.1231891
11255,111.163344,13.2337314
11256,111.185794,13.2387881
11257,111.191489,13.2574454
11258,111.131194,13.2474223
11259,111.146367,13.2224789
11260,111.208311,13.2824966
11261,111.183304,13.2191865
11262,110.999388,13.2369739
11263,111.087042,13.2235538
11264,111.087119,13.2217780
11265,111.093108,13.2133018
11266,111.095824,13.2031337
11267,111.026528,13.1318020
11268,111.055190,13.0974323
11269,111.066939,13.1324302
11270,111.041682,13.1303952
11271,111.018962,13.1199363
11272,111.034613,13.0952235
11273,111.116624,13.0872552
11274,111.027762,13.1388484
11275,111.096411,13.3437854
11276,111.091780,13.0720855
11277,111.109457,13.0816184
11278,111.062445,13.1770889
11279,111.087956,13.2029936
11280,111.096997,13.0650151
11281,110.953350,13.1062433
11282,111.113422,13.1180075
11283,111.115309,13.1191255
11284,111.062679,13.1477487
11285,111.045275,13.1373555
11286,111.040506,13.1414461
11287,111.022282,13.1326740
11288,111.106715,13.0830046
11289,111.116457,13.0849602
11290,111.063936,13.2051675
11291,111.067053,13.0426350
11292,111.057584,13.1791648
11293,111.063781,13.1838546
11294,111.065590,13.1204081
11295,111.019928,13.1927699
11296,111.113422,13.2159476
11297,111.240121,13.1916036
11298,111.187228,13.1811772
11299,111.180038,13.0752632
11300,111.171839,13.0687642
11301,111.189406,13.0863754
11302,111.183952,13.0719452
11303,111.141133,13.0820034
11304,111.033629,13.1879893
11305,111.065871,13.2033149
11306,111.217192,13.3016483
11307,111.007194,13.3140348
11308,111.060683,13.3443690
11309,111.200171,13.3131019
11310,111.183363,13.0409766
11311,111.155318,13.0263492
11312,111.076076,13.0805201
11313,111.053923,13.0585681
11314,111.117735,13.0424834
11315,110.954985,13.0236770
11316,110.962448,13.1027196
11317,111.004561,13.0513698
11318,111.063864,13.1499778
11319,111.076300,13.1566516
11320,111.072635,13.1528943
11321,111.081664,13.1226455
11322,111.116629,13.0823642
11323,111.079993,13.1134616
11324,111.035353,13.1588527
11325,110.996909,13.1428729
11326,111.032004,13.1544048
11327,110.998671,13.1450854
11328,111.004457,13.1674893
11329,111.030493,13.1642238
11330,110.989378,13.1836978
11331,111.054121,13.1617233
11332,111.047141,13.1775180
11333,111.192488,13.1047088
11334,111.187452,13.1257898
11335,111.131148,13.1524993
11336,111.238875,13.0955363
11337,111.210539,13.1174986
11338,111.197173,13.2295467
11339,111.200331,13.2251960
11340,111.156424,13.2226459
11341,111.216948,13.3011180
11342,111.192801,13.2229205
11343,111.167418,13.2683078
11344,110.968016,13.1914512
11345,111.088988,13.2187663
11346,111.074423,13.2041656
11347,111.078291,13.2487460
11348,111.086081,13.2146884
11349,111.039815,13.1091196
11350,111.042761,13.0921527
11351,111.030527,13.1157319
11352,111.061261,13.1325102
11353,111.045447,13.0908862
11354,111.011214,13.1120502
11355,111.039160,13.0945350
11356,111.047764,13.1157351
11357,111.059253,13.2021796
11358,111.074629,13.1301280
11359,111.067564,13.2034942
11360,111.087096,13.2054893
11361,111.042906,13.0534124
11362,111.052882,13.2016296
11363,111.044393,13.0526894
11364,111.146337,13.1668808
11365,111.029104,13.1587066
11366,110.993336,13.1195854
11367,110.992475,13.1237401
11368,111.046192,13.1555048
11369,111.064907,13.1415995
11370,111.107183,13.0426223
11371,111.108449,13.0373133
11372,111.174483,13.1634834
